ID,Duration,Location,Gender,Item,Trait_Type,Category,Pair,Char_Gender,Valence_Order,Question,FC_Answer,CR_Answer
174,1615,1,2,14,1,2,31,0,2,2,1,5
174,1615,1,2,15,1,2,14,0,1,3,1,4
174,1615,1,2,16,1,2,12,1,2,1,1,4
174,1615,1,2,17,1,2,32,1,2,3,1,5
174,1615,1,2,18,1,2,42,1,2,2,1,5
174,1615,1,2,19,1,2,31,0,1,2,1,5
174,1615,1,2,20,1,2,32,0,1,3,1,4
174,1615,1,2,21,1,2,43,0,2,1,1,4
174,1615,1,2,22,1,2,14,1,2,3,1,4
174,1615,1,2,23,1,2,24,1,2,2,1,4
174,1615,1,2,24,1,2,34,1,2,1,1,4
174,1615,1,2,25,2,3,12,0,1,1,1,4
174,1615,1,2,26,2,3,31,0,2,2,1,4
174,1615,1,2,27,2,3,14,0,1,3,1,3
174,1615,1,2,28,2,3,12,1,2,1,1,3
174,1615,1,2,29,2,3,32,1,2,3,1,4
174,1615,1,2,30,2,3,24,1,1,2,1,4
174,1615,1,2,31,2,3,31,0,1,2,1,4
174,1615,1,2,32,2,3,23,0,2,3,1,3
174,1615,1,2,33,2,3,43,0,2,1,1,3
174,1615,1,2,34,2,3,41,1,1,3,1,3
174,1615,1,2,35,2,3,24,1,2,2,1,4
174,1615,1,2,36,2,3,34,1,2,1,1,3
174,1615,1,2,37,2,4,12,1,1,1,1,4
174,1615,1,2,38,2,4,13,1,1,2,1,5
174,1615,1,2,39,2,4,14,1,1,3,1,4
174,1615,1,2,40,2,4,21,0,1,1,1,4
174,1615,1,2,41,2,4,23,0,1,3,1,3
174,1615,1,2,42,2,4,42,0,2,2,1,5
174,1615,1,2,43,2,4,13,1,2,2,1,5
174,1615,1,2,44,2,4,32,1,1,3,1,3
174,1615,1,2,45,2,4,34,1,1,1,1,4
174,1615,1,2,46,2,4,41,0,1,3,1,4
174,1615,1,2,47,2,4,42,0,1,2,1,5
174,1615,1,2,48,2,4,34,0,2,1,1,5
174,1615,1,2,49,3,5,21,0,2,1,1,4
174,1615,1,2,50,3,5,31,0,2,2,1,5
174,1615,1,2,51,3,5,41,0,2,3,1,3
174,1615,1,2,52,3,5,21,1,1,1,1,3
174,1615,1,2,53,3,5,32,1,2,3,1,3
174,1615,1,2,54,3,5,42,1,2,2,1,3
174,1615,1,2,55,3,5,31,0,1,2,1,4
174,1615,1,2,56,3,5,23,0,2,3,1,3
174,1615,1,2,57,3,5,34,0,1,1,1,4
174,1615,1,2,58,3,5,14,1,2,3,1,3
174,1615,1,2,59,3,5,24,1,2,2,1,4
174,1615,1,2,60,3,5,43,1,1,1,1,3
174,1615,1,2,61,3,6,21,0,2,1,1,3
174,1615,1,2,62,3,6,13,0,1,2,1,5
174,1615,1,2,63,3,6,14,0,1,3,1,3
174,1615,1,2,64,3,6,12,1,2,1,1,4
174,1615,1,2,65,3,6,32,1,2,3,1,4
174,1615,1,2,66,3,6,42,1,2,2,1,5
174,1615,1,2,67,3,6,13,0,2,2,1,3
174,1615,1,2,68,3,6,32,0,1,3,1,4
174,1615,1,2,69,3,6,34,0,1,1,1,4
174,1615,1,2,70,3,6,14,1,2,3,1,3
174,1615,1,2,71,3,6,24,1,2,2,1,3
174,1615,1,2,72,3,6,34,1,2,1,1,4
175,1352,1,1,1,1,1,12,1,1,1,1,4
175,1352,1,1,2,1,1,13,1,1,2,1,4
175,1352,1,1,3,1,1,41,1,2,3,1,4
175,1352,1,1,4,1,1,21,0,1,1,1,5
175,1352,1,1,5,1,1,32,0,2,3,1,4
175,1352,1,1,6,1,1,24,0,1,2,1,3
175,1352,1,1,7,1,1,31,0,1,2,1,4
175,1352,1,1,8,1,1,23,0,2,3,1,4
175,1352,1,1,9,1,1,34,0,1,1,1,4
175,1352,1,1,10,1,1,41,1,1,3,1,4
175,1352,1,1,11,1,1,42,1,1,2,1,5
175,1352,1,1,12,1,1,43,1,1,1,1,4
175,1352,1,1,13,1,2,12,0,1,1,1,3
175,1352,1,1,14,1,2,13,0,1,2,1,4
175,1352,1,1,15,1,2,41,0,2,3,0,3
175,1352,1,1,16,1,2,12,1,2,1,1,5
175,1352,1,1,17,1,2,23,1,1,3,1,3
175,1352,1,1,18,1,2,24,1,1,2,1,4
175,1352,1,1,19,1,2,13,0,2,2,1,5
175,1352,1,1,20,1,2,23,0,2,3,1,4
175,1352,1,1,21,1,2,34,0,1,1,1,4
175,1352,1,1,22,1,2,14,1,2,3,1,3
175,1352,1,1,23,1,2,42,1,1,2,1,5
175,1352,1,1,24,1,2,43,1,1,1,1,4
175,1352,1,1,25,2,3,12,0,1,1,1,3
175,1352,1,1,26,2,3,31,0,2,2,1,4
175,1352,1,1,27,2,3,41,0,2,3,0,4
175,1352,1,1,28,2,3,12,1,2,1,0,5
175,1352,1,1,29,2,3,32,1,2,3,0,3
175,1352,1,1,30,2,3,42,1,2,2,1,4
175,1352,1,1,31,2,3,13,0,2,2,1,4
175,1352,1,1,32,2,3,32,0,1,3,1,3
175,1352,1,1,33,2,3,34,0,1,1,1,3
175,1352,1,1,34,2,3,14,1,2,3,0,3
175,1352,1,1,35,2,3,42,1,1,2,1,3
175,1352,1,1,36,2,3,34,1,2,1,1,4
175,1352,1,1,37,2,4,21,1,2,1,1,4
175,1352,1,1,38,2,4,13,1,1,2,1,4
175,1352,1,1,39,2,4,41,1,2,3,1,5
175,1352,1,1,40,2,4,12,0,2,1,1,4
175,1352,1,1,41,2,4,32,0,2,3,0,4
175,1352,1,1,42,2,4,24,0,1,2,1,3
175,1352,1,1,43,2,4,31,1,1,2,1,5
175,1352,1,1,44,2,4,23,1,2,3,1,4
175,1352,1,1,45,2,4,43,1,2,1,1,5
175,1352,1,1,46,2,4,41,0,1,3,1,4
175,1352,1,1,47,2,4,42,0,1,2,1,4
175,1352,1,1,48,2,4,43,0,1,1,1,4
175,1352,1,1,49,3,5,12,0,1,1,0,3
175,1352,1,1,50,3,5,13,0,1,2,0,3
175,1352,1,1,51,3,5,14,0,1,3,0,3
175,1352,1,1,52,3,5,12,1,2,1,1,4
175,1352,1,1,53,3,5,23,1,1,3,0,4
175,1352,1,1,54,3,5,24,1,1,2,1,5
175,1352,1,1,55,3,5,13,0,2,2,0,3
175,1352,1,1,56,3,5,32,0,1,3,0,4
175,1352,1,1,57,3,5,43,0,2,1,0,3
175,1352,1,1,58,3,5,14,1,2,3,0,3
175,1352,1,1,59,3,5,42,1,1,2,1,4
175,1352,1,1,60,3,5,34,1,2,1,1,5
175,1352,1,1,61,3,6,12,0,1,1,0,3
175,1352,1,1,62,3,6,31,0,2,2,1,3
175,1352,1,1,63,3,6,41,0,2,3,0,4
175,1352,1,1,64,3,6,12,1,2,1,1,2
175,1352,1,1,65,3,6,32,1,2,3,1,3
175,1352,1,1,66,3,6,24,1,1,2,1,4
175,1352,1,1,67,3,6,31,0,1,2,0,4
175,1352,1,1,68,3,6,23,0,2,3,1,3
175,1352,1,1,69,3,6,34,0,1,1,1,3
175,1352,1,1,70,3,6,41,1,1,3,1,2
175,1352,1,1,71,3,6,42,1,1,2,1,1
175,1352,1,1,72,3,6,43,1,1,1,1,3
176,1740,1,1,1,1,1,21,1,2,1,1,1
176,1740,1,1,2,1,1,31,1,2,2,1,1
176,1740,1,1,3,1,1,41,1,2,3,0,1
176,1740,1,1,4,1,1,12,0,2,1,0,1
176,1740,1,1,5,1,1,32,0,2,3,0,1
176,1740,1,1,6,1,1,24,0,1,2,1,2
176,1740,1,1,7,1,1,13,0,2,2,0,1
176,1740,1,1,8,1,1,32,0,1,3,1,5
176,1740,1,1,9,1,1,34,0,1,1,0,1
176,1740,1,1,10,1,1,41,1,1,3,0,1
176,1740,1,1,11,1,1,24,1,2,2,1,1
176,1740,1,1,12,1,1,34,1,2,1,1,1
176,1740,1,1,13,1,2,12,0,1,1,1,1
176,1740,1,1,14,1,2,31,0,2,2,1,1
176,1740,1,1,15,1,2,14,0,1,3,1,2
176,1740,1,1,16,1,2,21,1,1,1,0,1
176,1740,1,1,17,1,2,23,1,1,3,1,1
176,1740,1,1,18,1,2,42,1,2,2,1,1
176,1740,1,1,19,1,2,31,0,1,2,1,1
176,1740,1,1,20,1,2,32,0,1,3,1,1
176,1740,1,1,21,1,2,43,0,2,1,0,1
176,1740,1,1,22,1,2,41,1,1,3,1,1
176,1740,1,1,23,1,2,42,1,1,2,1,1
176,1740,1,1,24,1,2,34,1,2,1,1,1
176,1740,1,1,25,2,3,21,0,2,1,1,1
176,1740,1,1,26,2,3,13,0,1,2,1,1
176,1740,1,1,27,2,3,41,0,2,3,0,1
176,1740,1,1,28,2,3,21,1,1,1,1,1
176,1740,1,1,29,2,3,23,1,1,3,0,1
176,1740,1,1,30,2,3,24,1,1,2,1,1
176,1740,1,1,31,2,3,31,0,1,2,0,1
176,1740,1,1,32,2,3,23,0,2,3,1,1
176,1740,1,1,33,2,3,43,0,2,1,1,2
176,1740,1,1,34,2,3,41,1,1,3,0,1
176,1740,1,1,35,2,3,24,1,2,2,0,1
176,1740,1,1,36,2,3,43,1,1,1,0,1
176,1740,1,1,37,2,4,12,1,1,1,0,1
176,1740,1,1,38,2,4,31,1,2,2,1,1
176,1740,1,1,39,2,4,14,1,1,3,1,1
176,1740,1,1,40,2,4,21,0,1,1,0,1
176,1740,1,1,41,2,4,23,0,1,3,1,1
176,1740,1,1,42,2,4,24,0,1,2,0,1
176,1740,1,1,43,2,4,13,1,2,2,1,1
176,1740,1,1,44,2,4,32,1,1,3,1,1
176,1740,1,1,45,2,4,34,1,1,1,1,1
176,1740,1,1,46,2,4,14,0,2,3,0,3
176,1740,1,1,47,2,4,24,0,2,2,1,1
176,1740,1,1,48,2,4,43,0,1,1,0,1
176,1740,1,1,49,3,5,21,0,2,1,1,1
176,1740,1,1,50,3,5,31,0,2,2,0,1
176,1740,1,1,51,3,5,41,0,2,3,1,1
176,1740,1,1,52,3,5,21,1,1,1,1,1
176,1740,1,1,53,3,5,23,1,1,3,1,1
176,1740,1,1,54,3,5,42,1,2,2,1,1
176,1740,1,1,55,3,5,31,0,1,2,1,1
176,1740,1,1,56,3,5,32,0,1,3,1,1
176,1740,1,1,57,3,5,34,0,1,1,1,1
176,1740,1,1,58,3,5,41,1,1,3,1,1
176,1740,1,1,59,3,5,24,1,2,2,1,1
176,1740,1,1,60,3,5,34,1,2,1,1,3
176,1740,1,1,61,3,6,21,0,2,1,1,1
176,1740,1,1,62,3,6,13,0,1,2,1,1
176,1740,1,1,63,3,6,14,0,1,3,1,1
176,1740,1,1,64,3,6,21,1,1,1,0,1
176,1740,1,1,65,3,6,23,1,1,3,1,1
176,1740,1,1,66,3,6,42,1,2,2,1,1
176,1740,1,1,67,3,6,13,0,2,2,0,1
176,1740,1,1,68,3,6,32,0,1,3,0,1
176,1740,1,1,69,3,6,43,0,2,1,0,1
176,1740,1,1,70,3,6,14,1,2,3,1,1
176,1740,1,1,71,3,6,24,1,2,2,1,1
176,1740,1,1,72,3,6,43,1,1,1,1,1
177,1102,1,2,1,1,1,12,1,1,1,1,5
177,1102,1,2,2,1,1,13,1,1,2,1,4
177,1102,1,2,3,1,1,14,1,1,3,1,1
177,1102,1,2,4,1,1,21,0,1,1,1,5
177,1102,1,2,5,1,1,23,0,1,3,1,2
177,1102,1,2,6,1,1,42,0,2,2,1,5
177,1102,1,2,7,1,1,31,0,1,2,1,5
177,1102,1,2,8,1,1,32,0,1,3,1,1
177,1102,1,2,9,1,1,43,0,2,1,1,5
177,1102,1,2,10,1,1,14,1,2,3,1,1
177,1102,1,2,11,1,1,42,1,1,2,1,4
177,1102,1,2,12,1,1,43,1,1,1,1,5
177,1102,1,2,13,1,2,21,0,2,1,1,5
177,1102,1,2,14,1,2,13,0,1,2,1,5
177,1102,1,2,15,1,2,41,0,2,3,1,1
177,1102,1,2,16,1,2,12,1,2,1,1,5
177,1102,1,2,17,1,2,32,1,2,3,1,1
177,1102,1,2,18,1,2,24,1,1,2,1,5
177,1102,1,2,19,1,2,13,0,2,2,1,5
177,1102,1,2,20,1,2,23,0,2,3,1,1
177,1102,1,2,21,1,2,43,0,2,1,1,5
177,1102,1,2,22,1,2,41,1,1,3,1,1
177,1102,1,2,23,1,2,24,1,2,2,1,4
177,1102,1,2,24,1,2,34,1,2,1,1,5
177,1102,1,2,25,2,3,21,0,2,1,1,4
177,1102,1,2,26,2,3,31,0,2,2,1,4
177,1102,1,2,27,2,3,14,0,1,3,1,2
177,1102,1,2,28,2,3,12,1,2,1,1,4
177,1102,1,2,29,2,3,32,1,2,3,1,1
177,1102,1,2,30,2,3,42,1,2,2,1,5
177,1102,1,2,31,2,3,31,0,1,2,1,4
177,1102,1,2,32,2,3,23,0,2,3,1,1
177,1102,1,2,33,2,3,34,0,1,1,1,5
177,1102,1,2,34,2,3,41,1,1,3,1,2
177,1102,1,2,35,2,3,24,1,2,2,1,5
177,1102,1,2,36,2,3,43,1,1,1,1,3
177,1102,1,2,37,2,4,12,1,1,1,1,5
177,1102,1,2,38,2,4,31,1,2,2,1,4
177,1102,1,2,39,2,4,41,1,2,3,1,2
177,1102,1,2,40,2,4,12,0,2,1,1,5
177,1102,1,2,41,2,4,32,0,2,3,1,1
177,1102,1,2,42,2,4,42,0,2,2,1,5
177,1102,1,2,43,2,4,31,1,1,2,1,5
177,1102,1,2,44,2,4,23,1,2,3,1,1
177,1102,1,2,45,2,4,43,1,2,1,1,5
177,1102,1,2,46,2,4,14,0,2,3,1,1
177,1102,1,2,47,2,4,42,0,1,2,1,5
177,1102,1,2,48,2,4,34,0,2,1,1,5
177,1102,1,2,49,3,5,21,0,2,1,1,5
177,1102,1,2,50,3,5,31,0,2,2,1,5
177,1102,1,2,51,3,5,14,0,1,3,1,2
177,1102,1,2,52,3,5,21,1,1,1,1,3
177,1102,1,2,53,3,5,32,1,2,3,1,2
177,1102,1,2,54,3,5,24,1,1,2,1,5
177,1102,1,2,55,3,5,13,0,2,2,1,5
177,1102,1,2,56,3,5,23,0,2,3,1,1
177,1102,1,2,57,3,5,34,0,1,1,1,4
177,1102,1,2,58,3,5,41,1,1,3,1,1
177,1102,1,2,59,3,5,24,1,2,2,1,5
177,1102,1,2,60,3,5,43,1,1,1,1,4
177,1102,1,2,61,3,6,12,0,1,1,0,3
177,1102,1,2,62,3,6,13,0,1,2,1,5
177,1102,1,2,63,3,6,14,0,1,3,1,1
177,1102,1,2,64,3,6,21,1,1,1,0,5
177,1102,1,2,65,3,6,23,1,1,3,1,1
177,1102,1,2,66,3,6,42,1,2,2,1,3
177,1102,1,2,67,3,6,31,0,1,2,1,5
177,1102,1,2,68,3,6,23,0,2,3,1,1
177,1102,1,2,69,3,6,43,0,2,1,0,2
177,1102,1,2,70,3,6,41,1,1,3,1,5
177,1102,1,2,71,3,6,42,1,1,2,1,5
177,1102,1,2,72,3,6,34,1,2,1,0,4
178,2516,1,1,1,1,1,21,1,2,1,1,4
178,2516,1,1,2,1,1,31,1,2,2,1,4
178,2516,1,1,3,1,1,41,1,2,3,1,2
178,2516,1,1,4,1,1,12,0,2,1,1,5
178,2516,1,1,5,1,1,32,0,2,3,0,2
178,2516,1,1,6,1,1,24,0,1,2,1,5
178,2516,1,1,7,1,1,31,0,1,2,1,4
178,2516,1,1,8,1,1,32,0,1,3,1,2
178,2516,1,1,9,1,1,34,0,1,1,1,5
178,2516,1,1,10,1,1,41,1,1,3,0,2
178,2516,1,1,11,1,1,24,1,2,2,0,2
178,2516,1,1,12,1,1,43,1,1,1,1,5
178,2516,1,1,13,1,2,12,0,1,1,1,5
178,2516,1,1,14,1,2,13,0,1,2,1,5
178,2516,1,1,15,1,2,14,0,1,3,0,2
178,2516,1,1,16,1,2,21,1,1,1,1,5
178,2516,1,1,17,1,2,32,1,2,3,0,2
178,2516,1,1,18,1,2,42,1,2,2,1,3
178,2516,1,1,19,1,2,13,0,2,2,1,4
178,2516,1,1,20,1,2,32,0,1,3,1,1
178,2516,1,1,21,1,2,34,0,1,1,1,5
178,2516,1,1,22,1,2,41,1,1,3,0,2
178,2516,1,1,23,1,2,42,1,1,2,1,5
178,2516,1,1,24,1,2,43,1,1,1,1,4
178,2516,1,1,25,2,3,12,0,1,1,1,3
178,2516,1,1,26,2,3,13,0,1,2,1,5
178,2516,1,1,27,2,3,41,0,2,3,1,2
178,2516,1,1,28,2,3,21,1,1,1,1,4
178,2516,1,1,29,2,3,23,1,1,3,1,2
178,2516,1,1,30,2,3,42,1,2,2,1,4
178,2516,1,1,31,2,3,13,0,2,2,1,3
178,2516,1,1,32,2,3,32,0,1,3,1,2
178,2516,1,1,33,2,3,34,0,1,1,1,4
178,2516,1,1,34,2,3,14,1,2,3,1,3
178,2516,1,1,35,2,3,42,1,1,2,1,4
178,2516,1,1,36,2,3,34,1,2,1,1,4
178,2516,1,1,37,2,4,21,1,2,1,1,5
178,2516,1,1,38,2,4,13,1,1,2,1,5
178,2516,1,1,39,2,4,41,1,2,3,0,2
178,2516,1,1,40,2,4,21,0,1,1,1,5
178,2516,1,1,41,2,4,23,0,1,3,0,2
178,2516,1,1,42,2,4,24,0,1,2,1,4
178,2516,1,1,43,2,4,31,1,1,2,1,5
178,2516,1,1,44,2,4,32,1,1,3,0,2
178,2516,1,1,45,2,4,34,1,1,1,1,4
178,2516,1,1,46,2,4,41,0,1,3,0,2
178,2516,1,1,47,2,4,24,0,2,2,1,4
178,2516,1,1,48,2,4,43,0,1,1,1,5
178,2516,1,1,49,3,5,12,0,1,1,1,5
178,2516,1,1,50,3,5,13,0,1,2,1,3
178,2516,1,1,51,3,5,14,0,1,3,1,2
178,2516,1,1,52,3,5,12,1,2,1,1,4
178,2516,1,1,53,3,5,32,1,2,3,1,2
178,2516,1,1,54,3,5,24,1,1,2,1,5
178,2516,1,1,55,3,5,31,0,1,2,1,3
178,2516,1,1,56,3,5,23,0,2,3,1,2
178,2516,1,1,57,3,5,43,0,2,1,1,4
178,2516,1,1,58,3,5,14,1,2,3,1,2
178,2516,1,1,59,3,5,42,1,1,2,1,5
178,2516,1,1,60,3,5,34,1,2,1,1,4
178,2516,1,1,61,3,6,21,0,2,1,1,4
178,2516,1,1,62,3,6,31,0,2,2,1,3
178,2516,1,1,63,3,6,41,0,2,3,1,2
178,2516,1,1,64,3,6,12,1,2,1,0,3
178,2516,1,1,65,3,6,23,1,1,3,1,2
178,2516,1,1,66,3,6,24,1,1,2,1,3
178,2516,1,1,67,3,6,13,0,2,2,1,2
178,2516,1,1,68,3,6,32,0,1,3,1,2
178,2516,1,1,69,3,6,34,0,1,1,0,4
178,2516,1,1,70,3,6,41,1,1,3,1,2
178,2516,1,1,71,3,6,42,1,1,2,1,3
178,2516,1,1,72,3,6,34,1,2,1,0,4
179,1100,1,2,1,1,1,12,1,1,1,1,5
179,1100,1,2,2,1,1,13,1,1,2,1,4
179,1100,1,2,3,1,1,14,1,1,3,0,1
179,1100,1,2,4,1,1,21,0,1,1,1,4
179,1100,1,2,5,1,1,23,0,1,3,0,1
179,1100,1,2,6,1,1,42,0,2,2,1,4
179,1100,1,2,7,1,1,13,0,2,2,1,4
179,1100,1,2,8,1,1,23,0,2,3,1,1
179,1100,1,2,9,1,1,43,0,2,1,1,4
179,1100,1,2,10,1,1,14,1,2,3,0,1
179,1100,1,2,11,1,1,24,1,2,2,1,5
179,1100,1,2,12,1,1,34,1,2,1,0,4
179,1100,1,2,13,1,2,21,0,2,1,1,5
179,1100,1,2,14,1,2,31,0,2,2,1,4
179,1100,1,2,15,1,2,14,0,1,3,1,1
179,1100,1,2,16,1,2,21,1,1,1,1,5
179,1100,1,2,17,1,2,23,1,1,3,1,1
179,1100,1,2,18,1,2,24,1,1,2,1,4
179,1100,1,2,19,1,2,31,0,1,2,1,4
179,1100,1,2,20,1,2,23,0,2,3,1,1
179,1100,1,2,21,1,2,34,0,1,1,1,4
179,1100,1,2,22,1,2,14,1,2,3,1,1
179,1100,1,2,23,1,2,24,1,2,2,1,5
179,1100,1,2,24,1,2,34,1,2,1,1,5
179,1100,1,2,25,2,3,21,0,2,1,1,4
179,1100,1,2,26,2,3,13,0,1,2,1,4
179,1100,1,2,27,2,3,14,0,1,3,1,1
179,1100,1,2,28,2,3,12,1,2,1,1,4
179,1100,1,2,29,2,3,32,1,2,3,1,1
179,1100,1,2,30,2,3,24,1,1,2,1,4
179,1100,1,2,31,2,3,31,0,1,2,1,4
179,1100,1,2,32,2,3,23,0,2,3,1,1
179,1100,1,2,33,2,3,43,0,2,1,1,1
179,1100,1,2,34,2,3,14,1,2,3,0,1
179,1100,1,2,35,2,3,42,1,1,2,0,4
179,1100,1,2,36,2,3,43,1,1,1,1,5
179,1100,1,2,37,2,4,21,1,2,1,1,4
179,1100,1,2,38,2,4,31,1,2,2,1,4
179,1100,1,2,39,2,4,14,1,1,3,1,1
179,1100,1,2,40,2,4,12,0,2,1,0,4
179,1100,1,2,41,2,4,32,0,2,3,0,1
179,1100,1,2,42,2,4,42,0,2,2,0,4
179,1100,1,2,43,2,4,13,1,2,2,0,4
179,1100,1,2,44,2,4,23,1,2,3,1,1
179,1100,1,2,45,2,4,34,1,1,1,1,4
179,1100,1,2,46,2,4,14,0,2,3,1,1
179,1100,1,2,47,2,4,24,0,2,2,1,4
179,1100,1,2,48,2,4,34,0,2,1,1,4
179,1100,1,2,49,3,5,12,0,1,1,1,5
179,1100,1,2,50,3,5,13,0,1,2,1,5
179,1100,1,2,51,3,5,41,0,2,3,0,1
179,1100,1,2,52,3,5,12,1,2,1,1,4
179,1100,1,2,53,3,5,23,1,1,3,1,1
179,1100,1,2,54,3,5,42,1,2,2,1,5
179,1100,1,2,55,3,5,13,0,2,2,1,5
179,1100,1,2,56,3,5,32,0,1,3,1,1
179,1100,1,2,57,3,5,43,0,2,1,1,5
179,1100,1,2,58,3,5,41,1,1,3,1,4
179,1100,1,2,59,3,5,42,1,1,2,0,4
179,1100,1,2,60,3,5,43,1,1,1,1,5
179,1100,1,2,61,3,6,12,0,1,1,1,5
179,1100,1,2,62,3,6,31,0,2,2,1,5
179,1100,1,2,63,3,6,14,0,1,3,1,1
179,1100,1,2,64,3,6,12,1,2,1,0,4
179,1100,1,2,65,3,6,32,1,2,3,1,4
179,1100,1,2,66,3,6,24,1,1,2,1,4
179,1100,1,2,67,3,6,31,0,1,2,1,4
179,1100,1,2,68,3,6,23,0,2,3,1,1
179,1100,1,2,69,3,6,34,0,1,1,1,4
179,1100,1,2,70,3,6,14,1,2,3,0,1
179,1100,1,2,71,3,6,24,1,2,2,1,4
179,1100,1,2,72,3,6,43,1,1,1,1,5
180,2295,1,1,1,1,1,21,1,2,1,1,4
180,2295,1,1,2,1,1,31,1,2,2,1,3
180,2295,1,1,3,1,1,41,1,2,3,1,3
180,2295,1,1,4,1,1,12,0,2,1,1,4
180,2295,1,1,5,1,1,32,0,2,3,0,4
180,2295,1,1,6,1,1,24,0,1,2,1,4
180,2295,1,1,7,1,1,13,0,2,2,1,4
180,2295,1,1,8,1,1,32,0,1,3,1,2
180,2295,1,1,9,1,1,34,0,1,1,1,2
180,2295,1,1,10,1,1,14,1,2,3,1,4
180,2295,1,1,11,1,1,42,1,1,2,1,4
180,2295,1,1,12,1,1,43,1,1,1,1,2
180,2295,1,1,13,1,2,12,0,1,1,1,4
180,2295,1,1,14,1,2,31,0,2,2,1,4
180,2295,1,1,15,1,2,41,0,2,3,1,4
180,2295,1,1,16,1,2,12,1,2,1,1,4
180,2295,1,1,17,1,2,23,1,1,3,1,4
180,2295,1,1,18,1,2,42,1,2,2,0,4
180,2295,1,1,19,1,2,13,0,2,2,1,4
180,2295,1,1,20,1,2,23,0,2,3,0,3
180,2295,1,1,21,1,2,43,0,2,1,1,3
180,2295,1,1,22,1,2,14,1,2,3,1,5
180,2295,1,1,23,1,2,24,1,2,2,1,4
180,2295,1,1,24,1,2,43,1,1,1,1,4
180,2295,1,1,25,2,3,12,0,1,1,1,3
180,2295,1,1,26,2,3,31,0,2,2,1,4
180,2295,1,1,27,2,3,41,0,2,3,1,2
180,2295,1,1,28,2,3,21,1,1,1,1,3
180,2295,1,1,29,2,3,23,1,1,3,0,3
180,2295,1,1,30,2,3,24,1,1,2,1,4
180,2295,1,1,31,2,3,13,0,2,2,1,4
180,2295,1,1,32,2,3,32,0,1,3,1,3
180,2295,1,1,33,2,3,34,0,1,1,1,2
180,2295,1,1,34,2,3,41,1,1,3,1,3
180,2295,1,1,35,2,3,24,1,2,2,1,3
180,2295,1,1,36,2,3,34,1,2,1,0,3
180,2295,1,1,37,2,4,12,1,1,1,1,3
180,2295,1,1,38,2,4,13,1,1,2,1,4
180,2295,1,1,39,2,4,14,1,1,3,1,4
180,2295,1,1,40,2,4,21,0,1,1,1,3
180,2295,1,1,41,2,4,32,0,2,3,1,3
180,2295,1,1,42,2,4,42,0,2,2,1,3
180,2295,1,1,43,2,4,31,1,1,2,1,3
180,2295,1,1,44,2,4,32,1,1,3,1,3
180,2295,1,1,45,2,4,43,1,2,1,1,3
180,2295,1,1,46,2,4,41,0,1,3,1,4
180,2295,1,1,47,2,4,42,0,1,2,1,4
180,2295,1,1,48,2,4,43,0,1,1,1,3
180,2295,1,1,49,3,5,21,0,2,1,1,3
180,2295,1,1,50,3,5,31,0,2,2,1,3
180,2295,1,1,51,3,5,41,0,2,3,1,3
180,2295,1,1,52,3,5,21,1,1,1,0,2
180,2295,1,1,53,3,5,23,1,1,3,0,4
180,2295,1,1,54,3,5,42,1,2,2,1,4
180,2295,1,1,55,3,5,31,0,1,2,1,4
180,2295,1,1,56,3,5,32,0,1,3,1,2
180,2295,1,1,57,3,5,34,0,1,1,1,3
180,2295,1,1,58,3,5,14,1,2,3,1,3
180,2295,1,1,59,3,5,24,1,2,2,1,4
180,2295,1,1,60,3,5,34,1,2,1,1,2
180,2295,1,1,61,3,6,21,0,2,1,1,3
180,2295,1,1,62,3,6,13,0,1,2,1,4
180,2295,1,1,63,3,6,41,0,2,3,1,2
180,2295,1,1,64,3,6,21,1,1,1,0,3
180,2295,1,1,65,3,6,23,1,1,3,1,2
180,2295,1,1,66,3,6,42,1,2,2,1,3
180,2295,1,1,67,3,6,13,0,2,2,1,4
180,2295,1,1,68,3,6,32,0,1,3,1,3
180,2295,1,1,69,3,6,43,0,2,1,1,2
180,2295,1,1,70,3,6,41,1,1,3,1,2
180,2295,1,1,71,3,6,24,1,2,2,1,4
180,2295,1,1,72,3,6,34,1,2,1,1,3
181,1599,1,1,1,1,1,12,1,1,1,1,5
181,1599,1,1,2,1,1,13,1,1,2,1,5
181,1599,1,1,3,1,1,14,1,1,3,1,2
181,1599,1,1,4,1,1,21,0,1,1,1,5
181,1599,1,1,5,1,1,23,0,1,3,1,3
181,1599,1,1,6,1,1,42,0,2,2,1,5
181,1599,1,1,7,1,1,31,0,1,2,1,5
181,1599,1,1,8,1,1,23,0,2,3,1,3
181,1599,1,1,9,1,1,43,0,2,1,1,5
181,1599,1,1,10,1,1,41,1,1,3,1,2
181,1599,1,1,11,1,1,24,1,2,2,1,5
181,1599,1,1,12,1,1,34,1,2,1,1,5
181,1599,1,1,13,1,2,21,0,2,1,1,5
181,1599,1,1,14,1,2,13,0,1,2,1,5
181,1599,1,1,15,1,2,14,0,1,3,1,2
181,1599,1,1,16,1,2,12,1,2,1,1,5
181,1599,1,1,17,1,2,32,1,2,3,1,3
181,1599,1,1,18,1,2,24,1,1,2,1,5
181,1599,1,1,19,1,2,31,0,1,2,1,5
181,1599,1,1,20,1,2,32,0,1,3,1,3
181,1599,1,1,21,1,2,43,0,2,1,1,5
181,1599,1,1,22,1,2,41,1,1,3,1,2
181,1599,1,1,23,1,2,42,1,1,2,1,5
181,1599,1,1,24,1,2,43,1,1,1,1,5
181,1599,1,1,25,2,3,12,0,1,1,1,4
